Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1989","1989","gigagrams","24107.9181","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1990","1990","gigagrams","26679.648","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1991","1991","gigagrams","27554.6536","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1992","1992","gigagrams","27770.4645","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1993","1993","gigagrams","28779.0567","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1994","1994","gigagrams","30487.6475","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1995","1995","gigagrams","31602.0984","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1996","1996","gigagrams","31022.1535","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1997","1997","gigagrams","32108.0277","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1998","1998","gigagrams","32524.8882","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1999","1999","gigagrams","34241.2927","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2000","2000","gigagrams","33885.6216","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2001","2001","gigagrams","33643.4934","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2002","2002","gigagrams","34759.0316","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2003","2003","gigagrams","35637.9929","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2004","2004","gigagrams","35937.1863","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2005","2005","gigagrams","37383.7008","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2006","2006","gigagrams","37640.9507","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2007","2007","gigagrams","38576.2517","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2008","2008","gigagrams","38662.3008","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2009","2009","gigagrams","40014.9738","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2010","2010","gigagrams","40907.1123","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2011","2011","gigagrams","42508.9559","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2012","2012","gigagrams","44531.0198","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2013","2013","gigagrams","43206.2677","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2014","2014","gigagrams","43489.469","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2015","2015","gigagrams","44963.3022","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2016","2016","gigagrams","45088.9777","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","46902.8373","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1961","1961","gigagrams","110582.3045","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1962","1962","gigagrams","111699.0235","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1963","1963","gigagrams","112131.2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1964","1964","gigagrams","117817.0571","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1965","1965","gigagrams","119016.2957","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1966","1966","gigagrams","126511.1802","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1967","1967","gigagrams","130797.0168","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1968","1968","gigagrams","134912.7118","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1969","1969","gigagrams","137470.2069","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1970","1970","gigagrams","138438.4749","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1971","1971","gigagrams","138428.766","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1972","1972","gigagrams","139373.0292","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1973","1973","gigagrams","141293.3713","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1974","1974","gigagrams","143909.0239","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1975","1975","gigagrams","143189.8424","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1976","1976","gigagrams","142611.9289","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1977","1977","gigagrams","142659.7063","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1978","1978","gigagrams","146643.3458","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1979","1979","gigagrams","148128.6226","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1980","1980","gigagrams","150023.4772","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1981","1981","gigagrams","152699.5196","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1982","1982","gigagrams","157239.101","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1983","1983","gigagrams","160301.638","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1984","1984","gigagrams","162030.2207","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1985","1985","gigagrams","165181.7736","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1986","1986","gigagrams","170783.3257","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1987","1987","gigagrams","169940.8293","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1988","1988","gigagrams","171009.1339","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1989","1989","gigagrams","170985.881","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1990","1990","gigagrams","174166.8184","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1991","1991","gigagrams","173049.4501","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1992","1992","gigagrams","179185.175","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1993","1993","gigagrams","180854.003","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1994","1994","gigagrams","182882.4454","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1995","1995","gigagrams","184952.9801","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1996","1996","gigagrams","183774.6492","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1997","1997","gigagrams","178683.9178","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1998","1998","gigagrams","182091.0921","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","1999","1999","gigagrams","184491.8437","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2000","2000","gigagrams","186541.3373","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2001","2001","gigagrams","187230.9529","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2002","2002","gigagrams","189786.5622","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2003","2003","gigagrams","193435.0437","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2004","2004","gigagrams","195108.3715","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2005","2005","gigagrams","197432.6163","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2006","2006","gigagrams","201684.1817","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2007","2007","gigagrams","204293.957","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2008","2008","gigagrams","205873.1983","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2009","2009","gigagrams","206366.2986","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2010","2010","gigagrams","205780.0026","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2011","2011","gigagrams","206794.0272","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2012","2012","gigagrams","208247.2898","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2013","2013","gigagrams","207902.3621","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2014","2014","gigagrams","208684.747","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2015","2015","gigagrams","209344.3015","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2016","2016","gigagrams","211324.0185","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","947","Meat, buffalo","2017","2017","gigagrams","212531.8395","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1961","1961","gigagrams","30175.119","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1962","1962","gigagrams","30630.6459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1963","1963","gigagrams","30963.8611","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1964","1964","gigagrams","31258.6251","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1965","1965","gigagrams","31685.1616","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1966","1966","gigagrams","31812.2002","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1967","1967","gigagrams","31251.1996","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1968","1968","gigagrams","32530.5953","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1969","1969","gigagrams","32945.2885","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1970","1970","gigagrams","33575.9208","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1971","1971","gigagrams","35912.871","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1972","1972","gigagrams","36404.5128","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1973","1973","gigagrams","36794.5813","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1974","1974","gigagrams","37233.4232","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1975","1975","gigagrams","37711.4216","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1976","1976","gigagrams","39338.2754","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1977","1977","gigagrams","40734.4773","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1978","1978","gigagrams","39526.7075","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1979","1979","gigagrams","41719.0383","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1980","1980","gigagrams","43785.8652","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1981","1981","gigagrams","45446.6428","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1982","1982","gigagrams","46187.4495","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1983","1983","gigagrams","47075.696","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1984","1984","gigagrams","50193.7936","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1985","1985","gigagrams","51918.2198","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1986","1986","gigagrams","55037.4957","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1987","1987","gigagrams","55896.8217","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1988","1988","gigagrams","57631.6107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1989","1989","gigagrams","60714.9978","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1990","1990","gigagrams","61493.6101","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1991","1991","gigagrams","64815.8553","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1992","1992","gigagrams","62964.0906","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1993","1993","gigagrams","63721.4701","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1994","1994","gigagrams","65359.9961","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1995","1995","gigagrams","66602.7136","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1996","1996","gigagrams","68663.4271","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1997","1997","gigagrams","69614.5796","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1998","1998","gigagrams","72071.7586","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","1999","1999","gigagrams","72018.9551","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2000","2000","gigagrams","72958.0318","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2001","2001","gigagrams","75323.8011","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2002","2002","gigagrams","76610.8876","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2003","2003","gigagrams","77273.4248","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2004","2004","gigagrams","79371.7744","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2005","2005","gigagrams","81617.8643","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2006","2006","gigagrams","82934.1008","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2007","2007","gigagrams","85708.0637","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2008","2008","gigagrams","86742.5772","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2009","2009","gigagrams","88563.0154","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2010","2010","gigagrams","90577.0273","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2011","2011","gigagrams","92720.7307","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2012","2012","gigagrams","94229.6345","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2013","2013","gigagrams","95493.1737","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2014","2014","gigagrams","96822.9345","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2015","2015","gigagrams","99133.8076","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2016","2016","gigagrams","101807.4899","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","951","Milk, whole fresh buffalo","2017","2017","gigagrams","102934.3693","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1961","1961","gigagrams","216268.5358","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1962","1962","gigagrams","217974.9823","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1963","1963","gigagrams","218251.7541","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1964","1964","gigagrams","220859.9061","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1965","1965","gigagrams","224239.716","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1966","1966","gigagrams","224974.1619","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1967","1967","gigagrams","229625.434","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1968","1968","gigagrams","232707.022","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1969","1969","gigagrams","235040.8148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1970","1970","gigagrams","231047.368","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1971","1971","gigagrams","232197.1689","A","Aggregate, may include official, semi-official, estimated or calculated data"
